#name,ra,dec,z_lens,z_source,zl_phot,zs_phot,Rein,lens_mag_i,source_mag_i,type,discovery,grade,Reference
092840-001344,142.169240,-0.228980,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
092843-012326,142.179170,-1.390630,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
092845+001844,142.188510,0.312410,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
092847-012622,142.199350,-1.439450,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
092855-014949,142.231470,-1.830400,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
092956-000648,142.483380,-0.113460,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
092959-001919,142.499750,-0.322010,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093008-000330,142.534890,-0.058392,0.575,-99.000,-99.00,-99.00,-99.,19.07,21.74,GG,Y,C,SuGOHI2
093010+003648,142.544580,0.613364,0.595,-99.000,-99.00,-99.00,-99.,19.74,22.97,GG,Y,C,SuGOHI2
093018-013131,142.578870,-1.525320,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093021+000847,142.588640,0.146430,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093025+002304,142.605290,0.384560,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093026-020033,142.610730,-2.009370,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093040-003623,142.669190,-0.606394,0.520,-99.000,-99.00,-99.00,-99.,18.36,21.79,GG,Y,C,SuGOHI2
093056-002512,142.735130,-0.420120,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093058-015411,142.742300,-1.903236,0.623,-99.000,-99.00,-99.00,-99.,19.46,21.88,GG,Y,C,SuGOHI2
093100-003810,142.751490,-0.636380,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093134-002301,142.892250,-0.383710,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093140-004608,142.919620,-0.768890,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093213+011858,143.055740,1.316235,0.628,-99.000,-99.00,-99.00,-99.,18.67,21.62,GG,Y,C,SuGOHI2
093253-012216,143.222030,-1.371300,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093300-003014,143.250870,-0.504080,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093342-013635,143.427660,-1.609850,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093503+003544,143.763330,0.595590,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093546-005251,143.942280,-0.881012,0.559,-99.000,-99.00,-99.00,-99.,19.73,23.23,GG,Y,C,SuGOHI2
093626+034716,144.112202,3.787811,0.696,-99.000,-99.00,-99.00,-99.,21.23,-99.00,GG,Y,C,SuGOHI8
093710-002945,144.294890,-0.495970,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093747-022411,144.447050,-2.403080,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
093844+015406,144.685478,1.901934,0.834,-99.000,-99.00,-99.00,-99.,21.35,-99.00,GG,Y,C,SuGOHI8
093926+012400,144.860160,1.400168,0.702,-99.000,-99.00,-99.00,-99.,19.27,22.37,GG,Y,C,SuGOHI2
094321+002249,145.840720,0.380500,0.696,-99.000,-99.00,-99.00,-99.,20.02,22.53,GG,Y,C,SuGOHI2
094400-014944,146.002770,-1.829032,0.708,-99.000,-99.00,-99.00,-99.,19.10,22.29,GG,Y,C,SuGOHI2
094750-011714,146.958890,-1.287300,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
094821-011413,147.087610,-1.237123,0.588,-99.000,-99.00,-99.00,-99.,19.69,22.52,GG,Y,C,SuGOHI2
094857+003655,147.240030,0.615480,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
094947+004148,147.448560,0.696750,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
095102-000356,147.761590,-0.065766,0.504,-99.000,-99.00,-99.00,-99.,19.43,21.95,GG,Y,C,SuGOHI2
095118+000331,147.826290,0.058633,0.428,-99.000,-99.00,-99.00,-99.,18.45,23.61,GG,Y,C,SuGOHI2
095223+003409,148.098270,0.569180,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
095331+005732,148.381350,0.958929,0.426,-99.000,-99.00,-99.00,-99.,19.77,22.25,GG,Y,C,SuGOHI2
095418+023433,148.575590,2.575949,0.531,-99.000,-99.00,-99.00,-99.,19.14,22.43,GG,YCN,C,"SuGOHI2 SuGOHI10"
095422+031217,148.594270,3.204822,0.642,-99.000,-99.00,-99.00,-99.,18.77,21.62,GG,Y,C,SuGOHI2
095445+032344,148.689760,3.395700,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
095510+010906,148.794000,1.151900,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
095529+014911,148.873560,1.819996,0.567,-99.000,-99.00,-99.00,-99.,19.20,22.40,GG,Y,C,SuGOHI2
095533+031531,148.888330,3.258888,0.349,-99.000,-99.00,-99.00,-99.,18.11,21.49,GG,Y,C,SuGOHI2
095539+024638,148.915230,2.777296,0.488,-99.000,-99.00,-99.00,-99.,19.14,21.79,GG,Y,C,SuGOHI2
095616+025904,149.066680,2.984702,0.487,-99.000,-99.00,-99.00,-99.,19.47,22.66,GG,Y,C,SuGOHI2
095702+024208,149.262070,2.702492,0.678,-99.000,-99.00,-99.00,-99.,19.54,22.54,GG,Y,C,SuGOHI2
095706+022912,149.278800,2.486900,-99.000,-99.000,0.90,1.23,-99.,21.16,24.72,GG,V,C,SuGOHI5
095710+034310,149.292540,3.719520,0.720,-99.000,-99.00,-99.00,-99.,19.75,22.01,GG,Y,C,SuGOHI2
095711+010024,149.298900,1.006800,-99.000,-99.000,1.01,-99.00,-99.,21.33,-99.00,GG,V,C,SuGOHI5
095719+015706,149.331150,1.951750,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
095724+004906,149.352320,0.818540,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
095943+022213,149.931000,2.370400,-99.000,-99.000,0.90,-99.00,-99.,22.00,-99.00,GG,V,C,SuGOHI5
100002+002757,150.008510,0.466080,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
100042+011811,150.176740,1.303319,0.366,-99.000,-99.00,-99.00,-99.,19.55,21.93,GG,Y,C,SuGOHI2
100053+033732,150.224780,3.625638,0.332,-99.000,-99.00,-99.00,-99.,17.61,22.87,GG,Y,C,SuGOHI2
100120+030735,150.335200,3.126665,0.535,-99.000,-99.00,-99.00,-99.,19.09,22.86,GG,Y,C,SuGOHI2
100140+024413,150.420800,2.737220,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
100152-011827,150.469430,-1.307763,0.271,-99.000,-99.00,-99.00,-99.,17.33,21.14,GG,Y,C,SuGOHI2
100209+031307,150.540600,3.218700,-99.000,-99.000,0.92,1.49,-99.,21.79,24.80,GG,V,C,SuGOHI5
100315+031611,150.816410,3.269770,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
100329+030901,150.873660,3.150327,0.491,-99.000,-99.00,-99.00,-99.,19.34,22.92,GG,Y,C,SuGOHI2
100332-003310,150.886300,-0.552964,0.547,-99.000,-99.00,-99.00,-99.,19.72,22.98,GG,Y,C,SuGOHI2
100702-010735,151.761790,-1.126620,-99.000,-99.000,0.30,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
100759+022725,151.996140,2.456970,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
101734-001227,154.391945,-0.207579,0.846,-99.000,-99.00,-99.00,-99.,20.72,-99.00,GG,Y,C,SuGOHI8
102041+002226,155.171440,0.373890,0.614,-99.000,-99.00,-99.00,-99.,22.00,-99.00,GG,Y,C,SuGOHI8
102117+031442,155.322457,3.245006,0.674,-99.000,-99.00,-99.00,-99.,21.64,-99.00,GG,Y,C,SuGOHI8
102311-000702,155.798878,-0.117384,0.473,-99.000,-99.00,-99.00,-99.,20.99,-99.00,GG,Y,C,SuGOHI8
102858-013141,157.241922,-1.528210,0.518,-99.000,-99.00,-99.00,-99.,20.89,-99.00,GG,Y,C,SuGOHI8
103430+042557,158.626514,4.432618,0.655,-99.000,-99.00,-99.00,-99.,20.77,-99.00,GG,Y,C,SuGOHI8
103519+050108,158.832382,5.019118,0.635,-99.000,-99.00,-99.00,-99.,21.55,-99.00,GG,Y,C,SuGOHI8
104146+021925,160.442943,2.323816,0.485,-99.000,-99.00,-99.00,-99.,21.71,-99.00,GG,Y,C,SuGOHI8
104307+041425,160.781500,4.240311,0.575,-99.000,-99.00,-99.00,-99.,21.06,-99.00,GG,Y,C,SuGOHI8
104358+022843,160.995030,2.478863,0.785,-99.000,-99.00,-99.00,-99.,21.38,-99.00,GG,Y,C,SuGOHI8
104549-002713,161.457406,-0.453761,0.502,-99.000,-99.00,-99.00,-99.,20.85,-99.00,GG,Y,C,SuGOHI8
104727+024906,161.866666,2.818369,0.570,-99.000,-99.00,-99.00,-99.,21.46,-99.00,GG,Y,C,SuGOHI8
104817+004336,162.072004,0.726766,0.581,-99.000,-99.00,-99.00,-99.,21.46,-99.00,GG,Y,C,SuGOHI8
105202+001427,163.010726,0.240867,0.627,-99.000,-99.00,-99.00,-99.,21.33,-99.00,GG,Y,C,SuGOHI8
105329+012255,163.373875,1.382006,0.797,-99.000,-99.00,-99.00,-99.,21.83,-99.00,GG,Y,C,SuGOHI8
105338+045536,163.410101,4.926734,0.505,-99.000,-99.00,-99.00,-99.,20.52,-99.00,GG,Y,C,SuGOHI8
105813+031136,164.555369,3.193392,0.473,-99.000,-99.00,-99.00,-99.,20.98,-99.00,GG,Y,C,SuGOHI8
110028+024436,165.120034,2.743569,0.523,-99.000,-99.00,-99.00,-99.,20.78,-99.00,GG,Y,C,SuGOHI8
110114+002016,165.309401,0.337960,0.609,-99.000,-99.00,-99.00,-99.,23.62,-99.00,GG,Y,C,SuGOHI8
110155+032954,165.482693,3.498527,0.444,-99.000,-99.00,-99.00,-99.,20.77,-99.00,GG,Y,C,SuGOHI8
110404-003703,166.018995,-0.617504,0.503,-99.000,-99.00,-99.00,-99.,20.72,-99.00,GG,Y,C,SuGOHI8
110511+042147,166.297793,4.363195,0.718,-99.000,-99.00,-99.00,-99.,21.37,-99.00,GG,Y,C,SuGOHI8
110840-001927,167.168647,-0.324416,0.451,-99.000,-99.00,-99.00,-99.,20.89,-99.00,GG,Y,C,"SuGOHI8 LinKS"
110905+005118,167.271215,0.855139,0.637,-99.000,-99.00,-99.00,-99.,21.46,-99.00,GG,Y,C,SuGOHI8
111230+043153,168.128084,4.531448,0.499,-99.000,-99.00,-99.00,-99.,20.89,-99.00,GG,Y,C,SuGOHI8
111618+033628,169.077181,3.607911,0.466,-99.000,-99.00,-99.00,-99.,20.77,-99.00,GG,Y,C,SuGOHI8
111818+021102,169.577354,2.184014,0.518,-99.000,-99.00,-99.00,-99.,20.70,-99.00,GG,Y,C,SuGOHI8
112203-014707,170.514419,-1.785352,0.453,-99.000,-99.00,-99.00,-99.,20.67,-99.00,GG,Y,C,SuGOHI8
112221-011759,170.589032,-1.299994,0.700,-99.000,-99.00,-99.00,-99.,21.41,-99.00,GG,Y,C,SuGOHI8
112710+025956,171.792837,2.999125,0.539,-99.000,-99.00,-99.00,-99.,21.97,-99.00,GG,Y,C,SuGOHI8
113253+004546,173.224580,0.763010,-99.000,-99.000,0.58,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113256-021108,173.235670,-2.185690,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113258-005422,173.244260,-0.906260,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113330+011511,173.378640,1.253180,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113332-010616,173.386730,-1.104510,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113340+011611,173.416770,1.269842,0.584,-99.000,-99.00,-99.00,-99.,18.82,21.66,GG,Y,C,SuGOHI2
113408-011731,173.534800,-1.292060,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113515-001620,173.815180,-0.272260,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113542+012132,173.928300,1.358934,0.355,-99.000,-99.00,-99.00,-99.,18.37,21.06,GG,Y,C,"SuGOHI2 LinKS"
113558+005139,173.995570,0.860970,-99.000,-99.000,0.56,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113624-000830,174.103470,-0.141818,0.586,-99.000,-99.00,-99.00,-99.,19.26,21.70,GG,Y,C,SuGOHI2
113634+003937,174.142550,0.660290,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113645+011531,174.190780,1.258720,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113653+000503,174.221030,0.084270,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113723+001759,174.349830,0.299750,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113731+002951,174.381860,0.497680,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113739+013640,174.416620,1.611280,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113800-004418,174.502040,-0.738510,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113825+005000,174.608200,0.833500,-99.000,-99.000,0.25,-99.00,-99.,18.69,-99.00,GG,VCN,C,"SuGOHI5 SuGOHI10"
113826+004949,174.608630,0.830440,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113830+010503,174.627180,1.084440,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113832+001949,174.636330,0.330520,-99.000,-99.000,0.47,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113838+050110,174.661203,5.019618,0.647,-99.000,-99.00,-99.00,-99.,21.06,-99.00,GG,Y,C,SuGOHI8
113838-005412,174.660950,-0.903550,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
113904-005102,174.768460,-0.850663,0.553,-99.000,-99.00,-99.00,-99.,19.27,22.51,GG,Y,C,SuGOHI2
113908+005747,174.785310,0.963289,0.576,-99.000,-99.00,-99.00,-99.,20.22,22.58,GG,Y,C,SuGOHI2
113955-005030,174.983250,-0.841690,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114001-013001,175.006580,-1.500460,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114008+012804,175.033540,1.467980,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114028-015919,175.116990,-1.988690,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114044-000252,175.186810,-0.047991,0.663,-99.000,-99.00,-99.00,-99.,18.85,21.55,GG,Y,C,SuGOHI2
114108+011418,175.284650,1.238410,-99.000,-99.000,0.44,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114204+012639,175.519140,1.444340,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114209-000045,175.537720,-0.012570,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114228-020745,175.620560,-2.129420,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114256+010721,175.736613,1.122651,0.580,-99.000,-99.00,-99.00,-99.,18.88,21.51,GG,Y,C,SuGOHI1
114258+001811,175.745265,0.303212,-99.000,-99.000,0.63,-99.00,-99.,20.19,-99.00,GG,V,C,SuGOHI6
114258-003016,175.743896,-0.504605,0.534,-99.000,-99.00,-99.00,-99.,18.92,21.29,GG,Y,C,SuGOHI1
114258-010914,175.744614,-1.154154,0.637,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
114324-005830,175.850834,-0.975222,-99.000,-99.000,0.47,-99.00,-99.,19.02,-99.00,GG,VY,C,SuGOHI6
114333-011307,175.890704,-1.218729,-99.000,-99.000,0.50,-99.00,-99.,19.30,-99.00,GG,V,C,SuGOHI6
114357+005646,175.989623,0.946122,-99.000,-99.000,0.69,-99.00,-99.,19.85,-99.00,GG,V,C,SuGOHI6
114358+022513,175.992712,2.420545,0.634,-99.000,-99.00,-99.00,-99.,21.55,-99.00,GG,Y,C,SuGOHI8
114406+015305,176.025820,1.884980,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114439+010040,176.163917,1.011364,-99.000,-99.000,1.19,-99.00,-99.,22.86,-99.00,GG,V,C,SuGOHI6
114440-003904,176.168128,-0.651309,-99.000,-99.000,0.79,-99.00,-99.,20.59,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
114444+002008,176.183826,0.335588,0.612,-99.000,-99.00,-99.00,-99.,19.35,22.15,GG,Y,C,SuGOHI1
114453-005034,176.224523,-0.842856,-99.000,-99.000,1.00,-99.00,-99.,21.31,-99.00,GG,VY,C,SuGOHI6
114510+004420,176.292282,0.739139,0.529,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
114522-010502,176.341808,-1.084154,-99.000,-99.000,0.73,-99.00,-99.,20.29,-99.00,GG,VY,C,SuGOHI6
114537+003827,176.405300,0.640900,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114635+002511,176.647000,0.419800,-99.000,-99.000,0.50,0.87,-99.,21.26,22.65,GG,V,C,SuGOHI5
114650-012618,176.709503,-1.438461,0.390,-99.000,-99.00,-99.00,-99.,18.50,-99.00,GG,EVCN,C,"SuGOHI1 LinKS SuGOHI6 SuGOHI10"
114724+003629,176.850141,0.608121,0.490,-99.000,-99.00,-99.00,-99.,19.69,23.30,GG,Y,C,SuGOHI1
114733-001736,176.890970,-0.293513,-99.000,-99.000,0.22,-99.00,-99.,17.64,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
114758+000954,176.993912,0.165025,-99.000,-99.000,0.61,-99.00,-99.,19.97,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
114759+020319,176.999640,2.055297,0.524,-99.000,-99.00,-99.00,-99.,19.40,22.42,GG,Y,C,SuGOHI2
114830-010146,177.127959,-1.029557,0.442,-99.000,-99.00,-99.00,-99.,19.10,21.13,GG,YV,C,"SuGOHI1 SuGOHI6"
114831+012046,177.132580,1.346250,-99.000,-99.000,0.41,-99.00,-99.,18.87,-99.00,GG,V,C,SuGOHI6
114835-015404,177.149690,-1.901180,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114842-012049,177.178799,-1.347128,0.496,-99.000,-99.00,-99.00,-99.,19.43,22.56,GG,YCN,C,"SuGOHI1 SuGOHI10"
114847+032706,177.199316,3.451796,0.627,-99.000,-99.00,-99.00,-99.,21.03,-99.00,GG,Y,C,SuGOHI8
114946-002157,177.443700,-0.366090,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
114954-005754,177.475560,-0.965068,-99.000,-99.000,0.81,-99.00,-99.,21.09,-99.00,GG,VY,C,SuGOHI6
115005-002900,177.522610,-0.483450,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115006+012119,177.526356,1.355345,0.543,-99.000,-99.00,-99.00,-99.,19.15,23.14,GG,YV,C,"SuGOHI1 SuGOHI6"
115017+001802,177.574920,0.300800,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115041-005327,177.673600,-0.890900,-99.000,-99.000,0.94,-99.00,-99.,20.27,-99.00,GG,V,C,SuGOHI5
115101-020633,177.755462,-2.109268,0.338,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,C,C,"SuGOHI1 LinKS"
115118+010754,177.827412,1.131768,0.539,-99.000,-99.00,-99.00,-99.,19.21,23.86,GG,YCN,C,"SuGOHI1 SuGOHI10"
115140+003133,177.919200,0.525900,-99.000,-99.000,0.80,0.86,-99.,20.64,21.70,GG,V,C,SuGOHI5
115141+020950,177.924130,2.163890,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115141-002647,177.922480,-0.446394,-99.000,-99.000,0.81,-99.00,-99.,21.43,-99.00,GG,V,C,SuGOHI6
115202-002808,178.008420,-0.469094,-99.000,-99.000,0.94,-99.00,-99.,21.63,-99.00,GG,V,C,SuGOHI6
115203-022542,178.012600,-2.428340,-99.000,-99.000,0.53,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115214+000605,178.061041,0.101579,-99.000,-99.000,0.51,-99.00,-99.,18.97,-99.00,GG,V,C,SuGOHI6
115215-012810,178.064400,-1.469580,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115236-011431,178.153687,-1.241971,-99.000,-99.000,0.64,-99.00,-99.,20.47,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
115247+034254,178.197316,3.715183,0.572,-99.000,-99.00,-99.00,-99.,22.11,-99.00,GG,Y,C,SuGOHI8
115250-013040,178.209060,-1.511240,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115255-011946,178.229850,-1.329720,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115307-001018,178.280728,-0.171926,-99.000,-99.000,0.59,-99.00,-99.,19.68,-99.00,GG,V,C,SuGOHI6
115312+000101,178.302270,0.017020,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115313+030814,178.306018,3.137324,0.584,-99.000,-99.00,-99.00,-99.,21.33,-99.00,GG,Y,C,SuGOHI8
115317-013228,178.321640,-1.541350,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,"SuGOHI10 LinKS"
115410+011929,178.543152,1.324909,0.399,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
115412+011527,178.552375,1.257700,-99.000,-99.000,0.28,-99.00,-99.,18.54,-99.00,GG,VY,C,SuGOHI6
115413+000457,178.554546,0.082569,-99.000,-99.000,0.82,-99.00,-99.,21.90,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
115414-004720,178.561100,-0.789100,-99.000,-99.000,0.27,-99.00,-99.,18.39,-99.00,GG,V,C,SuGOHI5
115419+015713,178.583019,1.953726,-99.000,-99.000,0.44,-99.00,-99.,19.40,-99.00,GG,V,C,SuGOHI6
115428+011456,178.620300,1.249000,-99.000,-99.000,0.12,0.28,-99.,19.29,20.11,GG,V,C,SuGOHI5
115445-021722,178.690813,-2.289488,-99.000,-99.000,0.77,-99.00,-99.,19.99,-99.00,GG,V,C,SuGOHI6
115446+042415,178.693395,4.404207,0.720,-99.000,-99.00,-99.00,-99.,21.49,-99.00,GG,Y,C,SuGOHI8
115447+014835,178.696920,1.809770,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115447-002924,178.697799,-0.490105,-99.000,-99.000,0.24,-99.00,-99.,17.59,-99.00,GG,VY,C,SuGOHI6
115454-014946,178.726800,-1.829500,-99.000,-99.000,0.91,-99.00,-99.,20.54,22.10,GG,V,C,SuGOHI5
115501-002128,178.756249,-0.358020,-99.000,-99.000,0.84,-99.00,-99.,21.36,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
115522+014704,178.845657,1.784455,0.594,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
115550+012832,178.960390,1.475730,-99.000,-99.000,0.58,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115601-000853,179.004291,-0.148251,0.663,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,C,C,SuGOHI1
115626-015820,179.108830,-1.972450,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115635+003805,179.146070,0.634730,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115649+002755,179.205510,0.465320,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115656-010628,179.234101,-1.107818,0.604,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,C,C,SuGOHI1
115707+004854,179.282604,0.815167,0.591,-99.000,-99.00,-99.00,-99.,19.71,22.39,GG,Y,C,SuGOHI1
115711-013850,179.297430,-1.647230,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115711-021551,179.298970,-2.264440,-99.000,-99.000,0.59,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115714-010925,179.312200,-1.157000,0.337,-99.000,0.34,-99.00,-99.,18.19,-99.00,GG,V,C,SuGOHI5
115718-020443,179.325170,-2.078750,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115722-000041,179.343141,-0.011415,-99.000,-99.000,1.10,-99.00,-99.,22.32,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
115735-014047,179.399189,-1.679864,0.547,-99.000,-99.00,-99.00,-99.,18.82,23.02,GG,YVCN,C,"SuGOHI1 SuGOHI6 SuGOHI10"
115814+011304,179.560870,1.217850,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
115844+014914,179.685535,1.820680,-99.000,-99.000,0.67,-99.00,-99.,19.96,-99.00,GG,V,C,SuGOHI6
115844-013211,179.687170,-1.536510,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
